"","Dates","KOR","AUS","ISL","GBR","DNK","ESP","JPN","NOR","CAN","FIN","NLD","USA","MEX","BEL","DEU","LUX","PRT","ITA","AUT","IRL","CHE","SWE","FRA","GRC"
"97","1971-Q2",2.966367,0.432074,2.260076,1.786074,0.816535,1.950593,1.613126,1.320492,2.900629,6.094493,0.858251,0.541112,0.675916,0.735078,2.098641,1.022278,3.964732,0.421992,2.154849,1.292765,1.590426,-1.175994,1.821987,2.31632
"98","1971-Q3",0.243142,3.142126,1.832169,1.739886,1.053313,1.839902,1.218443,1.336919,2.780357,-0.025946,0.674313,0.822985,1.492963,1.041139,1.730037,1.295415,0.580977,1.464776,1.603989,1.532577,0.617427,1.827542,1.630601,4.660787
"99","1971-Q4",0.817549,-0.322352,1.534907,0.395644,1.283206,2.013559,0.91105,1.352475,1.105731,-0.611894,-1.106228,0.235779,2.33025,1.354626,-0.084182,1.515131,3.421454,0.564535,-0.364435,1.66955,0.749718,-0.980524,0.856781,-1.812362
"100","1972-Q1",1.574354,-1.213618,1.348162,0.104982,1.504751,1.622512,3.258015,1.367177,-0.349407,4.909211,2.850949,1.838953,2.264729,1.32811,0.101103,1.664932,-0.052891,1.104811,3.257068,1.687688,0.917431,0.473547,1.309796,5.062806
"101","1972-Q2",2.585679,2.240309,1.312889,2.676641,1.389444,2.362836,1.881994,1.221701,2.830064,-0.039026,0.460245,2.26976,2.20276,1.304745,1.632999,1.767207,1.942276,-0.045308,-0.037419,1.629578,0.285354,0.189989,0.384177,2.984394
"102","1972-Q3",1.705316,-0.50844,1.398144,0.271843,1.278678,2.196884,2.134528,1.0814,0.278738,2.143044,0.151999,0.944391,2.189294,1.448761,2.335604,1.843768,4.900384,1.348168,1.352707,1.504128,0.841034,2.848965,0.88796,-0.622563
"103","1972-Q4",4.431268,1.054791,1.542472,1.564475,1.171984,1.981024,2.51568,0.94567,2.369388,2.066012,1.243392,1.674461,2.176627,1.593274,1.553896,1.91726,0.540746,0.475253,4.511312,1.338081,1.765426,1.704581,1.660236,5.586891
"104","1973-Q1",3.507191,2.581893,1.671396,4.955435,1.068889,1.840655,3.344675,0.813763,2.611328,3.574796,3.158903,2.474813,2.113477,1.557743,1.382724,2.001759,3.996567,0.901496,-1.417131,1.151516,0.498111,0.664999,1.992282,0.356834
"105","1973-Q2",3.652718,0.191903,1.781959,0.1426,0.68815,1.782786,0.914476,0.999672,1.084605,-3.086633,-0.328807,1.088651,2.052157,1.519071,0.738877,2.106209,2.114462,2.996681,2.047168,0.976855,-0.087897,0.036354,1.080382,3.463076
"106","1973-Q3",5.095154,1.004495,1.918032,-0.95665,0.31652,1.651654,0.291681,1.180301,0.362014,4.437518,-0.725732,-0.525903,1.753958,1.426949,0.327713,2.264657,2.984994,3.181783,0.39801,0.826587,0.923731,0.78154,0.858845,0.593786
"107","1973-Q4",1.752888,2.49469,1.916533,-0.424893,-0.050231,1.645425,1.235736,1.354833,1.868824,1.879385,3.903124,0.949225,1.442038,1.324668,0.248869,2.167429,1.593791,2.442616,2.114917,0.760771,1.762755,1.365484,1.278319,0.400259
"108","1974-Q1",4.438858,0.018913,1.640139,-2.725459,-0.416193,1.698325,-3.435982,1.52253,0.741401,-0.581898,0.575005,-0.859765,1.403345,1.282729,0.84569,1.538049,0.547245,0.810996,2.016685,0.861614,1.460966,-0.532074,0.959287,-2.01345
"109","1974-Q2",-0.921015,-2.016689,1.177278,1.442992,-0.49019,1.26359,0.720303,1.292527,1.094287,0.30862,1.146852,0.237677,1.378937,1.269725,-0.076938,0.526564,-2.033564,0.955064,-0.421366,1.126914,0.302526,1.702633,0.500643,-5.264456
"110","1974-Q3",1.628667,1.200685,0.526715,0.64813,-0.565185,0.705686,1.27966,1.071506,-0.087894,1.235448,0.787979,-0.945134,1.420328,0.16585,4e-06,-0.917417,-1.658835,0.166712,0.466238,1.562882,-2.424597,1.40867,0.943451,-6.511366
"111","1974-Q4",-0.08811,0.094517,-0.055508,-1.451773,-0.641424,0.066164,-0.542349,0.857811,-0.463837,0.023032,-1.3854,-0.388141,1.455294,-1.000723,-1.262707,-2.215837,-0.772746,-2.090375,-1.224199,1.87796,-3.572712,1.360992,-1.510183,5.234096
"112","1975-Q1",1.824646,0.395935,-0.274496,0.049173,-0.719045,-0.501916,0.130853,0.649878,-0.628394,1.603502,-1.963504,-1.217301,1.418086,-1.000149,-0.577005,-2.690011,-1.987541,-1.739606,0.139126,1.782216,-2.127131,0.638731,-0.449904,7.943472
"113","1975-Q2",4.067033,3.156635,-0.105422,-1.635083,0.092146,-0.083068,2.220142,1.045184,1.29964,-0.710066,1.370993,0.714544,1.391313,-1.004707,-0.501955,-2.268514,-1.4921,-0.05161,-1.030184,1.347475,-1.071447,-1.154453,0.25275,-1.008966
"114","1975-Q3",2.873222,-1.094928,0.42665,-0.337398,0.907691,0.436846,1.138138,1.429765,1.877955,-0.915384,0.569855,1.711658,1.242051,0.507866,1.087809,-0.960291,0.104981,1.421426,0.960339,0.612944,-1.136947,0.911621,0.387352,-1.815668
"115","1975-Q4",3.169893,-1.514612,1.094263,1.129327,1.707836,0.702837,1.05151,1.799407,1.166485,-0.970033,3.813412,1.346508,1.081194,2.127561,1.965055,0.572463,2.344305,1.120332,2.376262,-0.051898,-0.713896,1.276689,1.350335,4.826949
"116","1976-Q1",3.017996,4.422403,1.628425,1.606333,2.473897,0.993843,0.847325,2.150529,1.732839,0.373156,0.18883,2.248761,1.056567,2.074299,0.898503,1.449332,2.40437,1.761833,-0.363839,-0.231437,-0.088898,-1.666195,1.467729,3.279609
"117","1976-Q2",4.540629,0.308237,1.983567,-0.177057,1.810285,1.154239,0.5908,1.718176,2.163804,0.534418,0.09952,0.733696,1.046903,2.019118,1.485515,1.531739,2.48797,1.80745,1.84598,0.112619,0.512928,1.7669,1.192261,0.514363
"118","1976-Q3",2.130404,0.810554,2.218361,1.244117,1.184948,0.969908,1.406011,1.308634,0.445344,1.115156,3.533003,0.54872,0.820825,0.873671,0.029869,0.97424,0.463688,2.541459,2.29554,0.941474,1.658509,-0.541326,0.472916,-2.487207
"119","1976-Q4",0.955228,0.872466,2.318749,2.109763,0.584883,0.767893,0.118914,0.916126,0.206075,0.834286,-1.692872,0.724846,0.591004,-0.278587,1.85158,0.275678,3.207686,1.73467,1.361667,1.853283,1.119221,-0.462996,1.24584,7.826207
